statusCode,statusMessage,userId,facilityId,addressName,itemCode
,,PF_0021234,PF_0021234_01,전라남도 담양군,080300
,,PF_0021235,PF_0021235_01,전북특별자치도 김제시,080300
,,PF_0021236,PF_0021236_01,전라남도 화순군,080300
,,PF_0021237,PF_0021237_01,전북특별자치도 정읍시,080300
,,PF_0021238,PF_0021238_01,전북특별자치도 익산시,080300
,,PF_0021239,PF_0021239_01,전북특별자치도 진안군,080300
,,PF_0021240,PF_0021240_01,전북특별자치도 김제시,080300
,,PF_0021241,PF_0021241_01,전북특별자치도 김제시,080300
,,PF_0021242,PF_0021242_01,전북특별자치도 김제시,080300
,,PF_0021244,PF_0021244_01,전북특별자치도 김제시,080300
,,PF_0021245,PF_0021245_01,전북특별자치도 김제시,080300
,,PF_0021246,PF_0021246_01,전북특별자치도 완주군,080300
,,PF_0021247,PF_0021247_01,전북특별자치도 완주군,080300
,,PF_0021248,PF_0021248_01,전북특별자치도 정읍시,080300
,,PF_0021249,PF_0021249_01,전라남도 화순군,080300
,,PF_0021250,PF_0021250_01,전라남도 화순군,080300
,,PF_0021251,PF_0021251_01,전라남도 고흥군,080300
,,PF_0021252,PF_0021252_01,전라남도 담양군,080300
,,PF_0021253,PF_0021253_01,전라남도 화순군,080300
,,PF_0021254,PF_0021254_01,전라남도 장흥군,080300
,,PF_0021255,PF_0021255_01,전북특별자치도 익산시,080300
,,PF_0021256,PF_0021256_01,전라남도 보성군,080300
,,PF_0021257,PF_0021257_01,전북특별자치도 익산시,080300
,,PF_0021258,PF_0021258_01,전라남도 보성군,080300
,,PF_0021259,PF_0021259_01,전라남도 강진군,080300
,,PF_0021260,PF_0021260_01,전라남도 화순군,080300
,,PF_0021261,PF_0021261_01,경상남도 사천시,080300
,,PF_0021262,PF_0021262_01,전라남도 화순군,080300
,,PF_0021263,PF_0021263_01,경상남도 김해시,080300
,,PF_0021264,PF_0021264_01,전라남도 고흥군,080300
,,PF_0021265,PF_0021265_01,경상남도 김해시,080300
,,PF_0021266,PF_0021266_01,경상남도 창녕군,080300
,,PF_0021267,PF_0021267_01,전북특별자치도 김제시,080300
,,PF_0021268,PF_0021268_01,경상남도 창녕군,080300
,,PF_0021269,PF_0021269_01,전북특별자치도 김제시,080300
,,PF_0021270,PF_0021270_01,경상남도 함안군,080300
,,PF_0021271,PF_0021271_01,경상남도 창녕군,080300
,,PF_0021272,PF_0021272_01,전북특별자치도 익산시,080300
,,PF_0021273,PF_0021273_01,경상남도 사천시,080300
,,PF_0021313,PF_0021313_01,전북특별자치도 남원시,080600
,,PF_0021341,PF_0021341_01,전라남도 영암군,080600
,,PF_0021351,PF_0021351_01,충청북도 청주시 상당구,080400
,,PF_0021453,PF_0021453_01,충청남도 서산시,237900
,,PF_0021723,PF_0021723_01,전북특별자치도 정읍시,080600
,,PF_0021725,PF_0021725_01,경상북도 상주시,080400
,,PF_0021726,PF_0021726_01,경상남도 밀양시,080400
,,PF_0021727,PF_0021727_01,전북특별자치도 김제시,060300
,,PF_0021886,PF_0021886_01,경기도 화성시,080400
,,PF_0022038,PF_0022038_01,제주특별자치도 서귀포시,061400
,,PF_0022077,PF_0022077_01,광주광역시 광산구,080300
,,PF_0022078,PF_0022078_01,전라남도 화순군,080300
,,PF_0022079,PF_0022079_01,전라남도 화순군,080300
,,PF_0022080,PF_0022080_01,광주광역시 광산구,080300
,,PF_0022081,PF_0022081_01,전라남도 나주시,080300
,,PF_0022082,PF_0022082_01,전라남도 나주시,080300
,,PF_0022083,PF_0022083_01,전라남도 담양군,080300
,,PF_0022084,PF_0022084_01,전라남도 화순군,080300
,,PF_0022085,PF_0022085_01,전라남도 보성군,080300
,,PF_0022087,PF_0022087_01,전라남도 보성군,080400
,,PF_0022089,PF_0022089_01,전라남도 보성군,080400
,,PF_0022090,PF_0022090_01,전라남도 보성군,080400
,,PF_0022091,PF_0022091_01,전라남도 보성군,080400
,,PF_0022092,PF_0022092_01,전라남도 보성군,080300
,,PF_0022093,PF_0022093_01,전라남도 순천시,090100
,,PF_0022094,PF_0022094_01,전라남도 영광군,080300
,,PF_0022095,PF_0022095_01,전라남도 순천시,090100
,,PF_0022097,PF_0022097_01,전라남도 영암군,080300
,,PF_0022098,PF_0022098_01,전라남도 영암군,080300
,,PF_0022099,PF_0022099_01,전북특별자치도 부안군,080400
,,PF_0022100,PF_0022100_01,전라남도 장흥군,080300
,,PF_0022101,PF_0022101_01,전북특별자치도 부안군,080300
,,PF_0022102,PF_0022102_01,전라남도 화순군,080300
,,PF_0022103,PF_0022103_01,전북특별자치도 부안군,080400
,,PF_0022105,PF_0022105_01,충청북도 청주시 상당구,080400
,,PF_0022106,PF_0022106_01,충청북도 증평군,080400
,,PF_0022108,PF_0022108_01,충청북도 옥천군,080400
,,PF_0022109,PF_0022109_01,충청북도 보은군,080300
,,PF_0022116,PF_0022116_01,전북특별자치도 군산시,080300
,,PF_0022117,PF_0022117_01,전라남도 화순군,080300
,,PF_0022119,PF_0022119_01,강원특별자치도 철원군,132600
,,PF_0022120,PF_0022120_01,강원특별자치도 철원군,080300
,,PF_0022121,PF_0022121_01,전라남도 화순군,080300
,,PF_0022122,PF_0022122_01,강원특별자치도 철원군,080300
,,PF_0022125,PF_0022125_01,전라남도 고흥군,080300
,,PF_0022126,PF_0022126_01,전라남도 고흥군,080400
,,PF_0022127,PF_0022127_01,경상북도 경주시,080300
,,PF_0022128,PF_0022128_01,경상남도 밀양시,080400
,,PF_0022129,PF_0022129_01,경기도 평택시,090100
,,PF_0022130,PF_0022130_01,경기도 김포시,090100
,,PF_0022131,PF_0022131_01,경기도 광주시,080400
,,PF_0022132,PF_0022132_01,강원특별자치도 철원군,132600
,,PF_0022133,PF_0022133_01,강원특별자치도 철원군,132600
,,PF_0022160,PF_0022160_01,전라남도 화순군,080400
,,PF_0022161,PF_0022161_01,전북특별자치도 임실군,080300
,,PF_0022235,PF_0022235_01,전북특별자치도 임실군,080300
,,PF_0022330,PF_0022330_01,경상북도 상주시,090100
,,PF_0022357,PF_0022357_01,세종특별자치시,080400
,,PF_0022374,PF_0022374_01,충청남도 부여군,080300
,,PF_0022376,PF_0022376_01,광주광역시 광산구,080300
,,PF_0022497,PF_0022497_01,충청남도 보령시,090100
,,PF_0022985,PF_0022985_01,제주특별자치도 제주시,080400
,,PF_0023008,PF_0023008_01,충청남도 천안시,100500
,,PF_0023042,PF_0023042_01,경상북도 상주시,170000
,,PF_0023082,PF_0023082_01,경상북도 상주시,090100
,,PF_0023204,PF_0023204_01,경상남도 밀양시,170000
,,PF_0023271,PF_0023271_01,충청남도 논산시,080400
,,PF_0023306,PF_0023306_01,경상남도 산청군,080400
,,PF_0023307,PF_0023307_01,경상남도 산청군,080400
,,PF_0023308,PF_0023308_01,경상남도 하동군,080400
,,PF_0023309,PF_0023309_01,경상남도 합천군,080400
,,PF_0023310,PF_0023310_01,전라남도 여수시,080400
,,PF_0023311,PF_0023311_01,전라남도 담양군,080400
,,PF_0023312,PF_0023312_01,전라남도 함평군,080400
,,PF_0023313,PF_0023313_01,전라남도 함평군,080400
,,PF_0023314,PF_0023314_01,전라남도 함평군,080400
,,PF_0023315,PF_0023315_01,전라남도 함평군,080400
,,PF_0023316,PF_0023316_01,전라남도 함평군,080400
,,PF_0023317,PF_0023317_01,전라남도 함평군,080400
,,PF_0023318,PF_0023318_01,전라남도 함평군,080400
,,PF_0023319,PF_0023319_01,전라남도 함평군,080400
,,PF_0023320,PF_0023320_01,전라남도 함평군,080400
,,PF_0023321,PF_0023321_01,전라남도 함평군,080400
,,PF_0023322,PF_0023322_01,전라남도 함평군,080400
,,PF_0023323,PF_0023323_01,전라남도 함평군,080400
,,PF_0023324,PF_0023324_01,전라남도 함평군,080400
,,PF_0023325,PF_0023325_01,전라남도 함평군,080400
,,PF_0023326,PF_0023326_01,전라남도 함평군,080400
,,PF_0023327,PF_0023327_01,전라남도 함평군,080400
,,PF_0023328,PF_0023328_01,전북특별자치도 고창군,080400
,,PF_0023329,PF_0023329_01,인천광역시 서구,080400
,,PF_0023330,PF_0023330_01,충청남도 금산군,080400
,,PF_0023331,PF_0023331_01,충청남도 논산시,080400
,,PF_0023332,PF_0023332_01,충청남도 논산시,080400
,,PF_0023333,PF_0023333_01,충청남도 논산시,080400
,,PF_0023334,PF_0023334_01,충청남도 논산시,080400
,,PF_0023335,PF_0023335_01,충청남도 홍성군,080400
,,PF_0023336,PF_0023336_01,전북특별자치도 완주군,080400
,,PF_0023337,PF_0023337_01,전북특별자치도 고창군,080400
,,PF_0023338,PF_0023338_01,전북특별자치도 고창군,080400
,,PF_0023339,PF_0023339_01,전북특별자치도 고창군,080400
,,PF_0023340,PF_0023340_01,전라남도 담양군,080400
,,PF_0023341,PF_0023341_01,전라남도 담양군,080400
,,PF_0023342,PF_0023342_01,전라남도 장성군,080400
,,PF_0023343,PF_0023343_01,경상남도 거창군,080400
,,PF_0023344,PF_0023344_01,경상남도 진주시,080400
,,PF_0023345,PF_0023345_01,경상남도 합천군,080400
,,PF_0023346,PF_0023346_01,경상북도 고령군,080400
,,PF_0023347,PF_0023347_01,경상북도 고령군,080400
,,PF_0023348,PF_0023348_01,경상북도 고령군,080400
,,PF_0023349,PF_0023349_01,경상북도 김천시,080400
,,PF_0023350,PF_0023350_01,경상북도 김천시,080400
,,PF_0023351,PF_0023351_01,충청남도 논산시,080400
,,PF_0023352,PF_0023352_01,충청남도 부여군,080400
,,PF_0023353,PF_0023353_01,전북특별자치도 정읍시,080400
,,PF_0023354,PF_0023354_01,전북특별자치도 고창군,080400
,,PF_0023355,PF_0023355_01,전북특별자치도 고창군,080400
,,PF_0023356,PF_0023356_01,전라남도 담양군,080400
,,PF_0023357,PF_0023357_01,전라남도 나주시,080400
,,PF_0023358,PF_0023358_01,경상남도 합천군,080400
,,PF_0023359,PF_0023359_01,경상북도 경주시,080400
,,PF_0023360,PF_0023360_01,전라남도 함평군,080400
,,PF_0023361,PF_0023361_01,전라남도 담양군,080400
,,PF_0023362,PF_0023362_01,전라남도 함평군,080400
,,PF_0023363,PF_0023363_01,경상북도 경주시,080400
,,PF_0023364,PF_0023364_01,충청남도 금산군,080400
,,PF_0023365,PF_0023365_01,전라남도 함평군,080400
,,PF_0023366,PF_0023366_01,전라남도 영광군,080400
,,PF_0023367,PF_0023367_01,전라남도 함평군,080400
,,PF_0023368,PF_0023368_01,전라남도 함평군,080400
,,PF_0023369,PF_0023369_01,전라남도 함평군,080400
,,PF_0023370,PF_0023370_01,인천광역시 남동구,080400
,,PF_0023371,PF_0023371_01,전라남도 강진군,080400
,,PF_0023372,PF_0023372_01,전라남도 강진군,080400
,,PF_0023373,PF_0023373_01,전라남도 강진군,080400
,,PF_0023374,PF_0023374_01,전라남도 강진군,080400
,,PF_0023375,PF_0023375_01,전라남도 강진군,080400
,,PF_0023376,PF_0023376_01,전라남도 강진군,080400
,,PF_0023377,PF_0023377_01,전라남도 강진군,080400
,,PF_0023378,PF_0023378_01,전라남도 강진군,080400
,,PF_0023379,PF_0023379_01,전라남도 강진군,080400
,,PF_0023380,PF_0023380_01,전라남도 강진군,080400
,,PF_0023381,PF_0023381_01,전라남도 강진군,080400
,,PF_0023382,PF_0023382_01,전라남도 강진군,080400
,,PF_0023383,PF_0023383_01,전라남도 강진군,080400
,,PF_0023384,PF_0023384_01,전라남도 강진군,080400
,,PF_0023385,PF_0023385_01,전라남도 강진군,080400
,,PF_0023386,PF_0023386_01,전라남도 강진군,080400
,,PF_0023387,PF_0023387_01,전라남도 강진군,080400
,,PF_0023388,PF_0023388_01,전라남도 강진군,080400
,,PF_0023389,PF_0023389_01,전라남도 강진군,080400
,,PF_0023390,PF_0023390_01,전라남도 강진군,080400
,,PF_0023488,PF_0023488_01,강원특별자치도 철원군,080300
,,PF_0023489,PF_0023489_01,경상남도 산청군,080400
,,PF_0023490,PF_0023490_01,경상남도 진주시,080300
,,PF_0023491,PF_0023491_01,경상남도 산청군,080400
,,PF_0023492,PF_0023492_01,전북특별자치도 김제시,080400
,,PF_0023493,PF_0023493_01,경상남도 진주시,080400
,,PF_0023494,PF_0023494_01,강원특별자치도 춘천시,080300
,,PF_0023495,PF_0023495_01,전북특별자치도 장수군,080300
,,PF_0023496,PF_0023496_01,경상남도 진주시,080400
,,PF_0023497,PF_0023497_01,전북특별자치도 군산시,080400
,,PF_0023498,PF_0023498_01,경상남도 진주시,080400
,,PF_0023499,PF_0023499_01,경상남도 진주시,080400
,,PF_0023500,PF_0023500_01,경상남도 진주시,080400
,,PF_0023501,PF_0023501_01,경상남도 산청군,080400
,,PF_0023502,PF_0023502_01,경상남도 산청군,080400
,,PF_0023503,PF_0023503_01,경상남도 진주시,132600
,,PF_0023504,PF_0023504_01,경상남도 진주시,080400
,,PF_0023505,PF_0023505_01,강원특별자치도 철원군,080300
,,PF_0023506,PF_0023506_01,전북특별자치도 김제시,080400
,,PF_0023507,PF_0023507_01,경상남도 함양군,080400
,,PF_0023508,PF_0023508_01,경상남도 밀양시,080400
,,PF_0023509,PF_0023509_01,경상남도 산청군,080400
,,PF_0023510,PF_0023510_01,강원특별자치도 고성군,080400
,,PF_0023511,PF_0023511_01,강원특별자치도 고성군,132600
,,PF_0023512,PF_0023512_01,경상남도 진주시,132600
,,PF_0023513,PF_0023513_01,강원특별자치도 춘천시,080300
,,PF_0023514,PF_0023514_01,경상남도 산청군,080400
,,PF_0023515,PF_0023515_01,경상남도 밀양시,080400
,,PF_0023516,PF_0023516_01,경상남도 진주시,132600
,,PF_0023517,PF_0023517_01,강원특별자치도 철원군,132600
,,PF_0023518,PF_0023518_01,강원특별자치도 철원군,132600
,,PF_0023519,PF_0023519_01,경상북도 상주시,090100
,,PF_0023520,PF_0023520_01,충청남도 논산시,080400
,,PF_0023521,PF_0023521_01,강원특별자치도 철원군,080300
,,PF_0023522,PF_0023522_01,경상남도 산청군,080400
,,PF_0023523,PF_0023523_01,경상남도 산청군,080400
,,PF_0023524,PF_0023524_01,경상남도 산청군,080400
,,PF_0023525,PF_0023525_01,경상남도 진주시,080400
,,PF_0023609,PF_0023609_01,전북특별자치도 임실군 청웅면,080300
,,PF_0023610,PF_0023610_01,광주광역시 광산구,080300
,,PF_0023611,PF_0023611_01,전북특별자치도 김제시,080300
,,PF_0023612,PF_0023612_01,충청남도 서천군,080300
,,PF_0023613,PF_0023613_01,전북특별자치도 김제시,080300
,,PF_0023614,PF_0023614_01,전북특별자치도 남원시,132600
,,PF_0023615,PF_0023615_01,충청남도 부여군,080300
,,PF_0023616,PF_0023616_01,전북특별자치도 남원시,080300
,,PF_0023617,PF_0023617_01,전북특별자치도 김제시,080300
,,PF_0023618,PF_0023618_01,충청남도 부여군,080300
,,PF_0023619,PF_0023619_01,전라남도 영암군,080300
,,PF_0023620,PF_0023620_01,충청남도 부여군,132600
,,PF_0023621,PF_0023621_01,전라남도 담양군,080400
,,PF_0023622,PF_0023622_01,전라남도 장성군,080400
,,PF_0023623,PF_0023623_01,전라남도 담양군,080300
,,PF_0023624,PF_0023624_01,전북특별자치도 장수군,080300
,,PF_0023625,PF_0023625_01,충청남도 부여군,080300
,,PF_0023626,PF_0023626_01,전북특별자치도 남원시,080300
,,PF_0023627,PF_0023627_01,전북특별자치도 김제시,080300
,,PF_0023628,PF_0023628_01,전북특별자치도 남원시,132600
,,PF_0023633,PF_0023633_01,경상남도 거창군,080400
,,PF_0023639,PF_0023657_01,경상남도 사천시,080400
,,PF_0023643,PF_0023661_01,경상북도 고령군,080400
,,PF_0023644,PF_0023662_01,경상북도 고령군,080400
,,PF_0023645,PF_0023663_01,경상북도 고령군,080400
,,PF_0023646,PF_0023664_01,경상남도 사천시,080400
,,PF_0023647,PF_0023665_01,경상북도 고령군,080400
,,PF_0023648,PF_0023666_01,경상북도 고령군,080400
,,PF_0023649,PF_0023667_01,경상남도 거창군,080400
,,PF_0023650,PF_0023668_01,경상북도 칠곡군,080400
,,PF_0023652,PF_0023652_01,경상남도 밀양시,080400
,,PF_0023657,PF_0023675_01,경상남도 밀양시,080400
,,PF_0023660,PF_0023678_01,경상남도 사천시,080400
,,PF_0023661,PF_0023679_01,경상남도 사천시,080400
,,PF_0023662,PF_0023680_01,경상남도 합천군,080400
,,PF_0023695,PF_0023695_01,충청남도 태안군,100800
,,PF_0023696,PF_0023696_01,충청남도 아산시,080400
,,PF_0023697,PF_0023697_01,충청남도 아산시,080400
,,PF_0023698,PF_0023698_01,충청남도 아산시,080400
,,PF_0023699,PF_0023699_01,충청남도 예산군,080400
,,PF_0023700,PF_0023700_01,충청남도 논산시,080400
,,PF_0023701,PF_0023701_01,충청남도 논산시,080400
,,PF_0023702,PF_0023702_01,충청남도 논산시,080400
,,PF_0023703,PF_0023703_01,충청남도 논산시,080400
,,PF_0023704,PF_0023704_01,충청남도 논산시,080400
,,PF_0023705,PF_0023705_01,충청남도 논산시,080400
,,PF_0023706,PF_0023706_01,충청남도 논산시,080400
,,PF_0023707,PF_0023707_01,충청남도 논산시,080400
,,PF_0023708,PF_0023708_01,충청남도 논산시,080400
,,PF_0023709,PF_0023709_01,충청남도 논산시,080400
,,PF_0023710,PF_0023710_01,충청남도 논산시,080400
,,PF_0023711,PF_0023711_01,충청남도 논산시,080400
,,PF_0023712,PF_0023712_01,충청남도 논산시,080400
,,PF_0023713,PF_0023713_01,충청남도 공주시,080400
,,PF_0023714,PF_0023714_01,충청남도 공주시,080400
,,PF_0023715,PF_0023715_01,충청남도 공주시,080400
,,PF_0023716,PF_0023716_01,충청남도 공주시,080400
,,PF_0023717,PF_0023717_01,충청남도 공주시,080400
,,PF_0023718,PF_0023718_01,충청남도 청양군,080600
,,PF_0023719,PF_0023719_01,충청남도 청양군,080600
,,PF_0023720,PF_0023720_01,전북특별자치도 익산시,080400
,,PF_0023725,PF_0023725_01,충청남도 논산시,080400
,,PF_0023726,PF_0023726_01,충청남도 공주시,080400
,,PF_0023727,PF_0023727_01,충청남도 공주시,080400
,,PF_0023728,PF_0023728_01,충청남도 논산시,080400
,,PF_0023730,PF_0023730_01,충청남도 논산시,080400
,,PF_0023731,PF_0023731_01,충청남도 논산시,080400
,,PF_0023732,PF_0023732_01,충청남도 논산시,080400
,,PF_0023733,PF_0023733_01,충청남도 논산시,080400
,,PF_0023734,PF_0023734_01,충청남도 논산시,080400
,,PF_0023735,PF_0023735_01,충청남도 논산시,080400
,,PF_0023736,PF_0023736_01,충청남도 논산시,080400
,,PF_0023737,PF_0023737_01,충청남도 논산시,080400
,,PF_0023738,PF_0023738_01,충청남도 논산시,080400
,,PF_0023739,PF_0023739_01,충청남도 논산시,080400
,,PF_0023740,PF_0023740_01,충청남도 논산시,080400
,,PF_0023741,PF_0023741_01,충청남도 논산시,080400
,,PF_0023742,PF_0023742_01,충청남도 논산시,080400
,,PF_0023743,PF_0023743_01,충청남도 논산시,080400
,,PF_0023744,PF_0023744_01,충청남도 논산시,080400
,,PF_0023745,PF_0023745_01,충청남도 부여군,080400
,,PF_0023782,PF_0023782_01,경상남도 진주시 명석면,080400
,,PF_0023783,PF_0023783_01,경상남도 진주시 대평면,080400
,,PF_0023784,PF_0023784_01,경상남도 진주시 대평면,080400
,,PF_0023785,PF_0023785_01,경상남도 진주시 대평면,080400
,,PF_0023786,PF_0023786_01,경상남도 진주시 대평면,080400
,,PF_0023787,PF_0023787_01,경상남도 진주시 대평면,080400
,,PF_0023788,PF_0023788_01,경상남도 진주시 대평면,080400
,,PF_0023789,PF_0023789_01,경상남도 진주시 대평면,080400
,,PF_0023790,PF_0023790_01,경상남도 진주시 대평면,080400
,,PF_0023791,PF_0023791_01,경상남도 진주시 대평면,080400
,,PF_0023792,PF_0023792_01,경상남도 산청군 단성면,080400
,,PF_0023793,PF_0023793_01,경상남도 산청군 신안면,080400
,,PF_0023794,PF_0023794_01,경상남도 산청군 신안면,080400
,,PF_0023795,PF_0023795_01,경상남도 산청군 신안면,080400
,,PF_0023796,PF_0023796_01,경상남도 산청군 신안면,080400
,,PF_0023797,PF_0023797_01,경상남도 산청군 신안면,080400
,,PF_0023798,PF_0023798_01,경상남도 산청군 단성면,080400
,,PF_0023799,PF_0023799_01,경상남도 산청군 단성면,080400
,,PF_0023800,PF_0023800_01,경상남도 산청군 단성면,080400
,,PF_0023801,PF_0023801_01,경상남도 산청군 단성면,080400
,,PF_0023802,PF_0023802_01,경상남도 산청군 단성면,080400
,,PF_0023803,PF_0023803_01,경상남도 산청군 단성면,080400
,,PF_0023804,PF_0023804_01,경상남도 진주시 수곡면,080400
,,PF_0023805,PF_0023805_01,경상남도 진주시 수곡면,080400
,,PF_0023806,PF_0023806_01,경상남도 진주시 수곡면,080400
,,PF_0023807,PF_0023807_01,경상남도 사천시 곤명면,080400
,,PF_0023808,PF_0023808_01,경상남도 사천시 곤명면,080400
,,PF_0023809,PF_0023809_01,경상남도 하동군 옥종면,080400
,,PF_0023810,PF_0023810_01,경상남도 하동군 옥종면,080400
,,PF_0023811,PF_0023811_01,경상남도 산청군 시천면,080400
,,PF_0023812,PF_0023812_01,경상남도 산청군 시천면,080400
,,PF_0023813,PF_0023813_01,경상남도 산청군 단성면,080400
,,PF_0023814,PF_0023814_01,경상남도 산청군 단성면,080400
,,PF_0023815,PF_0023815_01,경상남도 산청군 단성면,080400
,,PF_0023816,PF_0023816_01,경상남도 산청군 신등면,080400
,,PF_0023817,PF_0023817_01,경상남도 산청군 신등면,080400
,,PF_0023818,PF_0023818_01,경상남도 산청군 신등면,080400
,,PF_0023819,PF_0023819_01,경상남도 밀양시 초동면,080400
,,PF_0023820,PF_0023820_01,경상남도 밀양시 초동면,080400
,,PF_0023821,PF_0023821_01,경상남도 밀양시 상동면,080400
,,PF_0023866,PF_0023866_01,세종특별자치시,090100
,,PF_0023867,PF_0023867_01,세종특별자치시,090100
,,PF_0023868,PF_0023868_01,세종특별자치시,090100
,,PF_0023869,PF_0023869_01,세종특별자치시,090100
,,PF_0023870,PF_0023870_01,세종특별자치시,090100
,,PF_0023871,PF_0023871_01,세종특별자치시,090100
,,PF_0023872,PF_0023872_01,세종특별자치시,090100
,,PF_0023873,PF_0023873_01,세종특별자치시,090100
,,PF_0023874,PF_0023874_01,세종특별자치시,090100
,,PF_0023875,PF_0023875_01,세종특별자치시,090100
,,PF_0023876,PF_0023876_01,세종특별자치시,080400
,,PF_0023877,PF_0023877_01,세종특별자치시,080400
,,PF_0023878,PF_0023878_01,세종특별자치시,080400
,,PF_0023879,PF_0023879_01,세종특별자치시,080400
,,PF_0023880,PF_0023880_01,세종특별자치시,080400
,,PF_0023881,PF_0023881_01,세종특별자치시,080400
,,PF_0023882,PF_0023882_01,세종특별자치시,080400
,,PF_0023883,PF_0023883_01,세종특별자치시,080500
,,PF_0023884,PF_0023884_01,세종특별자치시,080400
,,PF_0023885,PF_0023885_01,세종특별자치시,080400
,,PF_0023886,PF_0023886_01,세종특별자치시,080400
,,PF_0023887,PF_0023887_01,세종특별자치시,080400
,,PF_0023888,PF_0023888_01,세종특별자치시,080400
,,PF_0023889,PF_0023889_01,세종특별자치시,080400
,,PF_0023890,PF_0023890_01,세종특별자치시,080400
,,PF_0023891,PF_0023891_01,세종특별자치시,080400
,,PF_0023892,PF_0023892_01,세종특별자치시,080400
,,PF_0023893,PF_0023893_01,세종특별자치시,080400
,,PF_0023894,PF_0023894_01,세종특별자치시,080400
,,PF_0023895,PF_0023895_01,세종특별자치시,080400
,,PF_0023896,PF_0023896_01,세종특별자치시,080400
,,PF_0023897,PF_0023897_01,세종특별자치시,090100
,,PF_0023898,PF_0023898_01,세종특별자치시,090100
,,PF_0023899,PF_0023899_01,세종특별자치시,090100
,,PF_0023900,PF_0023900_01,세종특별자치시,090100
,,PF_0023901,PF_0023901_01,세종특별자치시,090100
,,PF_0023902,PF_0023902_01,세종특별자치시,080400
,,PF_0023903,PF_0023903_01,세종특별자치시,090100
,,PF_0023904,PF_0023904_01,세종특별자치시,090100
,,PF_0023905,PF_0023905_01,세종특별자치시,090100
,,PF_0023906,PF_0023906_01,세종특별자치시,090100
,,PF_0023907,PF_0023907_01,세종특별자치시,080400
,,PF_0023908,PF_0023908_01,세종특별자치시,080400
,,PF_0023909,PF_0023909_01,세종특별자치시,080400
,,PF_0023910,PF_0023910_01,세종특별자치시,080400
,,PF_0023911,PF_0023911_01,세종특별자치시,080400
,,PF_0023912,PF_0023912_01,세종특별자치시,080400
,,PF_0023913,PF_0023913_01,충청남도 보령시,090100
,,PF_0023914,PF_0023914_01,충청남도 보령시,090100
,,PF_0023915,PF_0023915_01,충청남도 보령시,090100
,,PF_0023916,PF_0023916_01,충청남도 보령시,090100
,,PF_0023917,PF_0023917_01,충청남도 보령시,090100
,,PF_0023918,PF_0023918_01,충청남도 보령시,090100
,,PF_0023919,PF_0023919_01,충청남도 홍성군,080400
,,PF_0023920,PF_0023920_01,경상남도 거창군,080400
,,PF_0023921,PF_0023921_01,충청남도 홍성군,080400
,,PF_0023922,PF_0023922_01,전북특별자치도 임실군,080400
,,PF_0023923,PF_0023923_01,충청남도 논산시,080400
,,PF_0023932,PF_0023932_01,충청남도 논산시,080400
,,PF_0023936,PF_0023936_01,충청남도 논산시,080400
,,PF_0023937,PF_0023937_01,충청남도 논산시,080400
,,PF_0023939,PF_0023939_01,충청남도 논산시 노성면,080400
,,PF_0023940,PF_0023940_01,충청남도 공주시,090100
,,PF_0023941,PF_0023941_01,충청남도 공주시,090100
,,PF_0024001,PF_0024001_01,충청남도 부여군,080300
,,PF_0024002,PF_0024002_01,충청남도 부여군,090100
,,PF_0024003,PF_0024003_01,충청남도 부여군,080300
,,PF_0024004,PF_0024004_01,전북특별자치도 정읍시,120500
,,PF_0024006,PF_0024006_01,전북특별자치도 부안군,080600
,,PF_0024007,PF_0024007_01,충청남도 부여군,080600
,,PF_0024088,PF_0024088_01,경상남도 김해시,150400
,,PF_0024089,PF_0024089_01,경상남도 김해시,150400
,,PF_0024090,PF_0024090_01,경상남도 밀양시,150400
,,PF_0024091,PF_0024091_01,경상남도 진주시,150400
,,PF_0024092,PF_0024092_01,경상남도 진주시,150400
,,PF_0024093,PF_0024093_01,경상남도 진주시,150400
,,PF_0024094,PF_0024094_01,경상남도 밀양시,150400
,,PF_0024095,PF_0024095_01,경상남도 양산시,150400
,,PF_0024097,PF_0024097_01,경상남도 밀양시,150400
,,PF_0024098,PF_0024098_01,경상남도 밀양시,150400
,,PF_0024099,PF_0024099_01,경상남도 밀양시,150400
,,PF_0024100,PF_0024100_01,경상남도 진주시,150400
,,PF_0024101,PF_0024101_01,경상남도 진주시,150400
,,PF_0024102,PF_0024102_01,부산광역시 강서구,150400
,,PF_0024103,PF_0024103_01,경상남도 밀양시,150400
,,PF_0024104,PF_0024104_01,경상남도 진주시,150400
,,PF_0024105,PF_0024105_01,경상남도 진주시,150400
,,PF_0024106,PF_0024106_01,경상남도 밀양시,150400
,,PF_0024107,PF_0024107_01,경상남도 거창군,150400
,,PF_0024240,PF_0024240_01,경상남도 창원시 의창구,080300
,,PF_0024241,PF_0024241_01,경상남도 창원시 의창구,080300
,,PF_0024242,PF_0024242_01,경상남도 창원시 의창구,080300
,,PF_0024243,PF_0024243_01,경상남도 창원시 의창구,080300
,,PF_0024244,PF_0024244_01,경상남도 창원시 의창구,080300
,,PF_0024245,PF_0024245_01,경상남도 창원시 의창구,080300
,,PF_0024246,PF_0024246_01,경상남도 창원시 의창구,080300
,,PF_0024247,PF_0024247_01,경상남도 창원시 의창구,080300
,,PF_0024248,PF_0024248_01,경상남도 창원시 의창구,080300
,,PF_0024249,PF_0024249_01,경상남도 창원시 의창구,080300
,,PF_0024250,PF_0024250_01,경상남도 창원시 의창구,080300
,,PF_0024251,PF_0024251_01,경상남도 창원시 의창구,080300
